Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-239.7138	-355.007	115.2932	0.5830371	3.761507	1.810034
6	-238.4603	-353.5468	115.0865	0.9874404	3.856727	1.647437
12	-246.311	-361.5731	115.2622	0.03407423	2.461397	2.540613
18	-239.0363	-355.9304	116.8941	0.02696096	2.098286	1.590048
24	-243.0478	-359.6157	116.5679	0.9592433	2.197553	1.053796
30	-235.4991	-351.2802	115.7811	0.565139	3.525374	1.535775
36	-233.0744	-349.2845	116.2101	0.5879016	2.290076	1.603504
42	-228.264	-344.9719	116.7078	0.9415728	2.085681	0.9951498
48	-230.7713	-347.3778	116.6065	0.9543449	2.112836	1.066311
54	-229.2272	-344.4626	115.2354	0.3151251	2.172982	2.475957
60	-229.4769	-344.8861	115.4092	0.893258	4.438339	1.33161
66	-231.7193	-347.926	116.2067	1.084015	3.174274	0.8150455
72	-234.3143	-350.088	115.7737	1.082712	4.74051	0.6525569
78	-235.1918	-351.3167	116.1249	1.40401	2.777383	0.3322915
84	-235.0687	-352.1353	117.0665	1.464608	1.222873	0.5968255
90	-240.2467	-355.9908	115.7441	1.497975	3.527877	0.6802556
96	-240.9449	-357.0641	116.1192	1.082663	3.527877	0.747434
102	-239.9411	-356.8804	116.9394	1.225607	1.671339	0.6601658
108	-237.6595	-353.9748	116.3154	1.225607	2.818963	0.6601658
114	-239.1192	-355.283	116.1637	1.419615	2.818963	0.5073027
120	-238.3843	-354.1073	115.723	1.587768	3.408002	0.3886641
126	-249.4278	-364.9724	115.5446	1.281041	4.452766	0.8336165
132	-229.6321	-345.8218	116.1897	1.076838	3.161016	0.8520164
138	-235.5242	-352.1719	116.6477	1.042068	1.871139	1.078839
144	-239.45	-355.807	116.357	1.260792	2.324661	0.8904396
150	-232.8784	-349.3754	116.497	1.231715	1.950636	0.9944836
156	-232.6481	-349.3194	116.6713	1.200134	1.449835	1.17359
162	-229.5847	-345.9927	116.408	1.199927	2.365787	0.8772094
168	-229.414	-345.637	116.223	0.8975771	2.783921	1.160145
174	-225.969	-342.135	116.166	0.7745446	2.995562	1.235105
180	-230.2169	-346.6799	116.463	0.8481789	2.013336	1.330127
186	-233.6931	-350.3152	116.622	0.7986397	2.132765	1.182518
192	-238.5813	-355.3993	116.818	0.7986397	1.714143	1.231954
198	-237.4508	-352.337	114.8862	1.352486	6.577036	0.8725306
204	-238.047	-354.694	116.647	1.288963	1.630024	0.9927713
210	-250.3856	-366.1538	115.7682	1.394157	2.720174	1.148875
216	-243.447	-360.3509	116.9039	0.9271493	1.624116	1.097318
222	-244.6372	-361.1577	116.5204	1.217026	2.058364	0.9192213
228	-244.2433	-361.0229	116.7795	1.107378	2.108366	0.6784554
234	-246.2042	-362.536	116.3318	0.5695117	2.147945	1.58418
240	-239.7549	-354.2866	114.5318	0.5695117	4.755187	2.116212
246	-236.5961	-351.1878	114.5918	0.343401	5.352059	2.116212
252	-242.2128	-357.9899	115.7771	0.8044153	3.670679	1.313199
258	-238.5893	-354.0567	115.4674	1.136435	4.557661	1.0383
264	-234.1126	-350.0952	115.9826	1.354401	3.080472	0.8049066
270	-226.8224	-342.8164	115.994	1.275744	3.143516	0.856785
276	-236.2372	-351.688	115.4508	1.190134	5.121136	0.8211856
282	-238.0688	-354.432	116.3632	1.458809	2.321553	0.4767998
288	-234.577	-350.4561	115.8791	1.268735	3.78341	0.6833668
294	-235.8234	-351.5049	115.6814	0.6597049	3.503499	1.545609
300	-238.6681	-354.6998	116.0316	1.276047	3.462235	0.5803335
306	-237.7822	-353.8876	116.1054	1.019183	3.415895	0.9002573
312	-242.6221	-357.9864	115.3644	1.146464	5.361542	0.8991697
318	-238.744	-353.9339	115.1898	1.045128	6.583728	0.8751519
324	-233.9572	-349.1878	115.2306	0.9500493	6.932804	0.848965
330	-234.8425	-351.1454	116.3029	0.8391207	2.54418	1.237907
336	-234.6026	-350.7505	116.1479	0.7732862	3.033456	1.237907
342	-246.2291	-362.016	115.7868	0.4289938	2.634306	1.891385
348	-247.51	-362.802	115.2919	0.5265057	2.978942	2.054019
354	-247.1873	-362.8633	115.676	0.5646161	4.316487	1.410318
360	-235.4121	-351.8132	116.401	0.92226	1.226236	1.732023
366	-232.6546	-349.0298	116.3751	0.9893196	2.468949	1.074237
372	-237.0857	-353.2548	116.1691	0.5861598	2.216315	1.662708
378	-243.3618	-358.8937	115.5319	0.5060752	1.801896	2.306333
384	-241.5896	-357.5897	116.0001	0.3005699	1.629093	2.211146
390	-251.8115	-368.5484	116.7369	1.011621	1.805557	1.062349
396	-257.6804	-373.611	115.9306	0.8384783	3.42678	1.233256
402	-250.6207	-366.6599	116.0391	0.9037693	3.008373	1.228547
408	-252.4241	-368.2957	115.8716	0.7545662	3.678279	1.274546
414	-256.3464	-372.0439	115.6975	1.364759	4.185391	0.5458941
420	-242.5432	-359.335	116.7919	1.323873	1.772256	0.6206341
426	-234.3862	-351.189	116.8028	1.254249	1.744657	0.7606978
432	-249.6806	-365.7704	116.0897	1.197274	2.756906	1.017389
438	-248.912	-364.892	115.98	1.132219	3.37616	0.9306546
444	-233.9664	-350.3182	116.3517	1.00103	3.022878	0.8159064
450	-235.0527	-351.2616	116.2089	0.7015803	3.022878	1.250561
456	-228.946	-345.6217	116.6758	1.039776	1.691172	1.160113
462	-233.1034	-349.7571	116.6537	0.4719126	1.435718	1.752224
468	-234.6448	-351.2039	116.5591	0.8435493	2.545927	1.000877
474	-235.775	-352.0361	116.2611	1.376309	2.599674	0.6696635
480	-231.2798	-348.1191	116.8393	1.57271	1.3877	0.4779958
486	-227.7655	-344.471	116.7054	1.207287	1.893537	0.8284404
492	-234.6821	-351.3215	116.6394	1.170907	1.719014	1.056918
498	-237.2078	-353.6945	116.4867	1.195262	2.091961	0.958156
504	-231.5533	-348.3676	116.8143	0.6270182	1.629836	1.418666
510	-234.5851	-350.5588	115.9737	0.7790144	2.196198	1.672265
516	-238.4791	-354.0974	115.6183	0.4700935	4.105534	1.576009
522	-232.133	-346.8668	114.7339	0.6714938	6.656325	1.576009
528	-229.7064	-346.1426	116.4362	0.485171	2.714955	1.351938
534	-231.6842	-347.6706	115.9865	0.4591676	2.714955	1.706186
540	-232.9021	-349.3841	116.482	0.9114925	0.8958021	1.902795
546	-229.424	-343.8649	114.4409	0.880925	7.586066	1.493459
552	-240.4052	-357.9503	117.5452	0.7863523	0.8999	1.201773
558	-232.2866	-349.5803	117.2937	1.16977	0.7839136	1.201773
564	-237.5887	-351.9352	114.3465	1.00894	9.183402	1.235656
570	-236.9491	-353.0194	116.0702	0.6144018	1.650655	1.94853
576	-239.6833	-355.753	116.0697	0.6527376	1.979894	1.78004
582	-235.8516	-353.2018	117.3502	0.8296476	1.319401	0.9804221
588	-232.939	-349.2605	116.3215	0.8128966	2.804172	1.139869
594	-226.028	-342.9031	116.875	1.044062	1.061827	1.403234
600	-228.3626	-345.2183	116.8557	0.9431283	1.27445	1.348863
606	-224.0549	-340.8984	116.8434	1.060444	1.27445	1.263788
612	-228.6522	-344.9209	116.2687	1.002437	3.088096	0.8820101
618	-228.2679	-343.6548	115.387	0.5665847	2.40171	2.141517
624	-237.0353	-352.8477	115.8124	0.7353088	2.789788	1.608673
630	-231.6195	-347.3708	115.7512	0.2028105	3.490922	1.824449
636	-241.4032	-356.5173	115.1141	0.581268	4.304807	1.809363
642	-241.5043	-358.4398	116.9355	0.2370113	1.947022	1.468591
648	-247.0598	-363.3322	116.2724	0.5389332	2.964208	1.35141
654	-232.3872	-347.8837	115.4965	0.8729415	4.63703	1.227061
660	-229.1218	-344.3494	115.2277	1.559719	5.103918	0.4538848
666	-236.6969	-353.4693	116.7724	1.503354	1.569619	0.5325842
672	-230.7636	-347.2159	116.4523	1.716574	1.642589	0.3482858
678	-233.5393	-349.1483	115.609	1.803084	2.946338	0.2965753
684	-236.907	-352.3941	115.4871	1.134793	4.512122	1.034137
690	-237.8995	-354.8026	116.9031	1.676847	1.096544	0.324911
696	-239.1399	-356.1865	117.0467	1.411071	1.327253	0.5410684
702	-251.7847	-367.8909	116.1063	1.803579	2.089219	0.6540923
708	-240.5567	-355.9039	115.3472	1.156989	6.072011	0.6540923
714	-241.9346	-358.0918	116.1571	1.222851	2.921289	0.8365219
720	-243.3024	-358.6336	115.3311	1.32778	4.775727	0.9153731
